Symbol	Vehicle_rep1	IL1B_rep1	WIN_rep1	WIN-IL1B_rep1	Vehicle_rep2	IL1B_rep2	WIN_rep2	WIN-IL1B_rep2
SCARNA15	0	0	0	0	0	0	0	0
SCARNA16	0	1	1	1	1	1	1	2
SCARNA17	4	0	1	3	1	0	1	1
SCARNA18	0	0	0	0	1	0	1	1
SCARNA2	2	3	6	2	5	4	1	5
SCARNA20	0	0	0	0	0	0	0	0
SCARNA21	0	0	1	0	0	0	0	0
SCARNA22	4	2	0	2	15	3	5	2
SCARNA23	0	0	0	0	0	0	0	0
SCARNA27	0	0	1	0	3	0	2	2
SCARNA3	0	0	1	0	0	0	0	0
SCARNA4	0	1	1	2	0	0	1	0
SCARNA5	1	1	3	1	3	0	1	0
SCARNA6	0	1	0	0	2	0	2	0
SCARNA7	2	1	2	1	0	0	1	0
SCARNA8	1	0	1	0	5	0	1	1
SCARNA9	4	0	4	2	6	3	1	3
SCARNA9L	0	0	0	0	1	0	0	0
SCART1	6	3	7	5	37	15	22	14
SCCPDH	2096	1716	1331	1005	6007	5122	3296	4352
SCD	18371	12690	29634	24014	51552	39079	57132	83900
SCD5	3619	1988	2228	791	9447	4717	3847	2468
SCEL	0	1	2	0	4	5	0	0
SCFD1	1521	1153	1830	1704	3154	3102	3601	5836
SCFD2	647	556	3021	2918	2219	1967	6661	11564
SCG2	1930	956	436	864	5261	3269	904	2615
SCG3	300	182	102	102	589	512	243	393
SCG5	526	417	604	264	1799	1260	1561	1156
SCGB1A1	0	1	0	0	0	0	0	2
SCGB1B2P	7	4	9	3	36	20	31	21
SCGB1C1	0	0	0	0	0	0	0	0
SCGB1D1	0	0	0	0	0	0	0	0
SCGB1D2	0	0	2	1	1	1	5	2
SCGB1D4	0	0	0	0	0	1	0	0
SCGB2A1	0	0	0	0	0	0	0	0
SCGB2A2	0	0	0	0	0	0	0	0
SCGB2B2	4	0	1	0	10	4	2	4
SCGB2B3P	0	0	1	0	0	0	0	1
SCGB3A1	2	1	0	1	9	5	4	2
SCGB3A2	0	2	0	0	1	2	0	2
SCGN	205	178	31	56	674	567	101	269
SCHIP1	443	119	205	111	1243	393	286	163
SCHLAP1	0	0	0	0	0	0	0	0
SCIMP	0	0	0	0	1	1	3	0
SCIN	1	1	1	0	3	5	1	0
SCLT1	248	231	217	189	594	705	484	628
SCLY	19	3	23	22	39	25	26	20
SCMH1	638	520	634	638	2293	1863	1491	2455
SCML1	86	85	196	256	182	205	440	823
SCML2	66	39	26	19	164	142	65	106
SCML4	1	0	0	0	0	1	0	2
SCN10A	0	0	0	0	0	0	0	0
SCN11A	3	2	3	0	4	10	7	10
SCN1A	556	254	59	40	1356	703	155	105
SCN1B	65	76	54	17	227	216	114	42
SCN2A	154	70	66	18	361	194	115	66
SCN2B	214	42	197	95	694	135	393	341
SCN3A	303	188	116	55	879	535	172	256
SCN3B	132	107	657	606	391	287	1191	1970
SCN4A	0	1	20	9	0	0	40	36
SCN4B	2640	1784	729	185	9975	5702	1616	819
SCN5A	58	64	18	5	215	215	36	15
SCN7A	15	11	3	4	18	26	10	9
SCN8A	331	195	225	129	928	558	447	439
SCN9A	129	112	33	33	324	359	75	174
SCNM1	55	33	199	242	212	166	292	543
SCNN1A	9	2	14	4	46	9	37	6
SCNN1B	8	12	2	3	51	28	6	6
SCNN1D	62	27	15	18	235	146	71	62
SCNN1G	11	4	4	0	33	17	10	0
SCO1	772	736	798	740	2240	2209	1887	2865
SCO2	34	25	125	104	131	133	134	204
SCOC	2564	2413	1535	1528	3120	3252	3891	5989
SCOC-AS1	3	5	9	3	15	13	19	13
SCP2	4035	2952	3732	3362	8975	7668	7154	11598
SCP2D1	0	0	0	0	0	0	0	0
SCPEP1	841	655	1125	763	3041	2349	2699	3217
SCRG1	2086	1253	1916	1100	5202	3859	3545	3914
SCRIB	4104	3377	1945	1296	20839	12449	5765	5171
SCRN1	12671	9279	6848	4016	39196	30397	13645	14282
SCRN2	438	214	665	451	2002	941	1980	1562
SCRN3	922	578	674	474	2117	1517	1509	1854
SCRT1	54	57	46	26	229	180	107	92
SCRT2	65	72	47	32	238	176	107	96
SCT	1	1	10	2	5	3	19	4
SCTR	1	0	0	0	7	3	1	1
SCUBE1	3	1	2	2	9	4	4	2
SCUBE2	73	76	26	22	254	260	76	70
SCUBE3	408	249	291	23	1418	767	472	94
SCXB	0	0	0	0	0	0	0	0
SCYL1	1960	1835	4656	4976	8191	6682	12093	19828
SCYL2	1966	2034	1308	1396	3576	4813	2518	5484
SCYL3	320	288	291	315	991	915	550	1154
SDAD1	1078	863	1106	1047	2225	2536	2368	3735
SDC1	600	369	669	408	2163	1106	1393	1295
SDC2	5187	3273	2958	700	15374	8928	7094	3296
SDC3	11903	7467	4944	1458	48193	26061	11528	5272
SDC4	1128	8456	1424	2056	3292	24580	2758	7388
SDC4P	0	0	0	0	0	0	0	0
SDCBP	7959	11882	3456	3829	16878	26055	6690	13355
SDCBP2	4	0	2	2	10	5	2	2
SDCBP2-AS1	149	69	111	40	367	253	242	171
SDCCAG3	642	526	581	536	2082	1744	1539	1894
SDCCAG8	573	380	517	371	1502	1174	1052	1365
SDE2	753	951	1650	1588	2180	2505	2590	4990
SDF2	1604	1322	1775	1440	6068	4532	4459	6125
SDF2L1	255	349	1988	1659	1214	1272	5065	7608
SDF4	3693	4447	7756	6680	17392	15325	19033	26787
SDHA	2131	2250	3432	3037	8293	7681	7970	10603
SDHAF1	255	238	622	581	993	642	1440	2327
SDHAF2	1099	892	1665	1617	3294	2690	3415	4871
SDHAP1	47	35	138	132	226	130	337	513
SDHAP2	41	18	95	99	110	78	193	271
SDHAP3	58	30	48	30	210	135	125	156
SDHB	1308	1004	2144	1994	3815	3778	5130	7875
SDHC	2085	1334	1975	1559	5394	3908	3393	4172
SDHD	998	963	1285	1187	2545	2307	2376	4063
SDK1	1316	1427	696	285	5589	4986	1375	1060
SDK2	139	125	1070	1277	673	486	2037	4077
SDPR	0	0	2	0	5	0	1	0
SDR16C5	1	0	0	0	1	1	1	0
SDR16C6P	0	0	0	0	0	0	0	0
SDR39U1	348	195	286	289	1139	729	610	769
SDR42E1	5	1	14	2	14	7	22	14
SDR9C7	0	0	0	0	0	0	0	0
SDS	1	1	0	0	8	4	5	0
SDSL	340	214	517	313	1470	724	1496	1096
SEBOX	0	0	1	1	0	0	1	0
SEC11A	2717	2267	3357	2842	7281	7276	7729	10907
SEC11C	935	564	2073	1955	2455	1842	4596	7281
SEC13	2190	1904	9364	9017	7709	6082	21517	30698
SEC14L1	4106	3024	2822	2650	12811	10152	5784	10001
SEC14L1P1	13	9	6	0	42	18	17	19
SEC14L2	3997	6010	2148	749	12686	19818	4276	2330
SEC14L3	0	0	0	0	0	0	0	0
SEC14L4	0	0	0	0	2	0	0	0
SEC14L5	0	2	7	1	6	6	10	7
SEC14L6	3	0	3	0	6	3	2	6
SEC16A	3232	3508	10705	10494	13580	12217	21947	41349
SEC16B	90	16	326	198	309	75	671	716
SEC1P	4	1	2	3	2	3	3	2
SEC22A	524	388	935	924	1292	931	1868	3166
SEC22B	2171	1755	6013	5567	5306	4951	11514	18400
SEC22C	2047	1708	1388	1080	6121	5253	2915	4131
SEC23A	1759	2122	5645	5436	5165	5596	10705	21601
SEC23B	2927	2847	5960	6042	10065	9376	14110	25273
SEC23IP	1091	1212	3285	2893	3144	3740	6928	10925
SEC24A	1178	2073	4360	4923	3032	5324	8462	20295
SEC24B	1589	1438	1408	1426	4438	4301	2827	5734
SEC24B-AS1	9	11	22	8	25	16	35	18
SEC24C	3820	3551	5126	3259	14026	12528	11665	13134
SEC24D	1597	2725	7869	7706	5294	9054	15692	32589
SEC31A	4196	4282	16431	12106	14010	13982	30077	46560
SEC31B	57	8	31	19	147	80	94	63
SEC61A1	13489	14416	44704	38224	50217	48037	97919	146738
SEC61A2	600	439	334	288	1529	1265	718	1064
SEC61B	1691	1803	4176	3259	5061	5174	8748	12463
SEC61G	865	886	1834	1501	2300	2749	5495	8659
SEC62	4773	3529	5125	5629	8209	7429	8307	15737
SEC63	2709	2037	6067	7020	5646	5561	11051	22765
SECISBP2	882	760	627	528	2650	2891	1469	2272
SECISBP2L	2957	2929	2429	2915	7212	7810	4640	11139
SECTM1	51	256	11	11	224	896	42	35
SEH1L	792	1027	883	991	1896	2334	1896	3886
SEL1L	4578	4673	11509	15868	10456	11066	20233	54886
SEL1L2	0	0	1	2	0	0	0	2
SEL1L3	3752	1971	1997	972	11432	6104	4240	3870
SELE	29	11032	43	126	110	33567	121	829
SELENBP1	569	435	265	118	2332	1456	689	418
SELK	1297	1040	3327	4210	4118	3697	8245	19120
SELL	60	44	14	3	151	132	49	15
SELM	770	605	4463	3665	2895	1890	9257	11136
SELO	464	378	502	393	2050	1309	1322	1399
SELP	2	3	0	0	5	2	2	0
SELPLG	83	78	35	4	315	291	71	28
SELT	3526	5582	2773	2717	8108	13768	6220	10349
SELV	1	0	0	1	2	1	0	0
SEMA3A	213	154	109	65	538	311	226	181
SEMA3B	501	515	4106	2513	2274	1723	9601	8258
SEMA3B-AS1	1	0	5	1	5	1	14	10
SEMA3C	1829	2508	1297	373	4950	6372	2316	1499
SEMA3D	14	9	15	2	51	19	8	11
SEMA3E	75	29	9	10	256	129	27	24
SEMA3F	202	86	203	20	789	323	527	71
SEMA3G	3	4	8	0	12	11	8	2
SEMA4A	42	20	164	216	170	88	536	806
SEMA4B	1351	854	421	193	6841	2952	1183	792
SEMA4C	1151	876	783	838	4423	3129	1855	2890
SEMA4D	288	209	217	219	1099	729	613	821
SEMA4F	1022	707	473	163	3951	2406	1008	584
SEMA4G	401	215	148	48	1538	752	344	175
SEMA5A	8823	7451	3762	1780	27532	20065	5749	6801
SEMA5B	3282	1644	513	85	15780	5944	1338	422
SEMA6A	2523	1280	1137	631	7444	3826	2284	2017
SEMA6B	48	47	33	28	230	157	77	115
SEMA6C	905	863	320	160	4144	2612	745	725
SEMA6D	1793	608	695	786	4708	1742	1492	3108
SEMA7A	68	133	76	31	327	362	177	138
SEMG1	0	1	0	0	0	4	0	0
SEMG2	0	0	0	0	0	0	0	0
SENCR	0	1	0	0	0	2	1	0
SENP1	574	493	536	564	1492	1417	940	1943
SENP2	1718	1222	2660	2692	4504	4127	5094	10737
SENP3	264	177	221	197	528	425	453	739
SENP3-EIF4A1	0	0	1	0	2	3	5	5
SENP5	1020	866	1714	1942	2214	2755	3463	6995
SENP6	1992	1375	1396	1583	3441	3931	2654	5515
SENP7	547	411	289	266	1015	976	502	1003
SENP8	211	130	128	86	560	336	267	273
SEP15	3827	3295	4597	4694	8660	8607	10527	18034
SEPHS1	1569	1137	1094	1030	5232	3228	2403	4130
SEPHS2	1481	1168	3206	3565	5292	4100	7967	14658
SEPN1	15445	14000	9170	4555	64609	43452	18331	15417
SEPP1	1051	601	479	315	2544	1648	932	1201
SEPSECS	542	339	405	391	938	834	969	1520
SEPSECS-AS1	26	9	20	4	62	25	40	14
SEPT1	18	19	49	13	56	42	57	57
SEPT10	1190	976	500	462	2729	2671	1155	1925
SEPT11	12678	11155	5197	2622	31065	29074	8801	9082
SEPT12	0	1	0	0	0	0	0	0
SEPT14	0	0	0	0	0	0	0	0
SEPT2	21865	18457	27344	26042	52904	48849	56190	94992
SEPT3	5658	2955	2472	1193	18497	9621	5351	4121
SEPT4	44	58	81	86	171	187	241	331
SEPT5	17	9	14	3	34	21	22	10
SEPT5-GP1BB	40	22	16	16	200	95	56	38
SEPT6	1628	1042	1806	1403	5203	3294	3397	4935
SEPT7	8388	5719	4855	4418	18161	14978	10408	16150
SEPT7P2	80	49	211	218	261	150	433	867
SEPT7P9	1	0	3	2	4	0	12	12
SEPT8	2937	1853	1286	659	10052	6398	2887	2685
SEPT9	7921	7494	5288	3511	37470	25327	14960	15041
SEPW1	4571	3863	2901	950	20255	13336	7710	4002
SERAC1	580	308	287	106	1349	751	557	355
SERBP1	5825	5771	4326	3703	16921	16239	9508	14672
SERF1A	0	0	0	0	0	0	0	0
SERF1B	0	0	0	0	0	0	0	0
SERF2	2654	3101	5291	3339	10363	7592	13702	13748
SERF2-C15ORF63	0	0	0	0	0	0	0	0
SERGEF	699	323	357	235	2650	1448	1174	1182
SERHL	0	0	0	0	0	1	0	0
SERHL2	48	16	32	14	109	65	61	43
SERINC1	14683	12765	9371	11432	32601	32111	21074	45402
SERINC2	84	64	91	44	378	247	188	160
SERINC3	3297	3121	3933	3506	8965	8088	7125	11663
SERINC4	12	9	16	18	49	32	48	33
SERINC5	3825	2138	1426	653	10777	5651	2562	2302
SERP1	2780	3448	9679	12063	6287	6766	22188	49269
SERP2	71	42	49	36	260	171	157	163
SERPINA1	14	28	102	39	48	78	217	146
SERPINA10	0	0	0	0	0	0	0	0
SERPINA11	0	0	0	0	0	0	1	0
SERPINA12	0	0	0	0	2	0	0	0
SERPINA13P	0	0	0	0	0	0	0	0
SERPINA2	0	0	0	0	0	0	0	0
SERPINA3	1402	17547	661	3495	5480	58299	2034	11888
SERPINA4	0	0	0	0	0	2	0	0
SERPINA5	8	18	15	20	28	78	55	56
SERPINA6	0	0	0	0	0	1	0	0
SERPINA7	0	0	0	0	0	0	0	0
SERPINA9	0	0	0	0	0	0	0	0
SERPINB1	83	28	133	70	230	118	298	224
SERPINB10	0	0	0	0	1	0	0	0
SERPINB11	0	0	0	0	0	0	0	0
SERPINB12	0	0	0	0	0	0	0	0
SERPINB13	0	0	0	0	0	0	0	0
SERPINB2	5	10	2	0	22	37	1	0
SERPINB3	0	0	0	0	0	0	0	0
SERPINB4	0	0	0	0	0	0	0	0
SERPINB5	0	0	0	0	0	0	0	0
SERPINB6	4728	2416	5732	4320	16328	8367	14377	16917
SERPINB7	1	3	4	0	5	1	9	3
SERPINB8	1110	3504	1175	1517	2938	10501	2296	5617
SERPINB9	17	20	13	7	18	25	21	19
SERPINB9P1	1	1	0	0	3	1	0	0
SERPINC1	1	1	1	0	15	13	4	4
SERPIND1	1	1	0	0	1	2	0	0
SERPINE1	13400	14500	22439	891	49164	45340	42302	3190
SERPINE2	2266	3210	1679	1418	6556	8978	4131	5911
SERPINE3	1	2	3	3	1	3	1	2
SERPINF1	44	42	59	37	201	130	141	147
SERPINF2	1	1	4	2	3	0	17	18
SERPING1	938	939	331	143	3593	3395	773	705
SERPINH1	6158	5239	25452	19230	22025	17463	50318	64172
SERPINI1	59	36	48	45	145	126	123	150
SERPINI2	4	1	1	0	3	4	0	4
SERTAD1	700	1345	423	209	3453	4768	1362	1164
SERTAD2	827	877	895	627	2037	2335	1627	2318
SERTAD3	411	602	1132	1161	1599	1926	2837	4787
SERTAD4	100	84	53	26	278	200	94	64
SERTAD4-AS1	40	14	39	2	114	40	33	10
SERTM1	28	23	8	2	85	56	30	6
SESN1	708	351	299	150	1566	1072	771	579
SESN2	1031	773	2097	2200	4233	2568	4625	8875
SESN3	8244	3529	2033	1103	15206	7207	4706	4224
SESTD1	686	580	253	183	1505	1616	501	780
SET	8000	6644	5279	4061	18226	18181	10626	15963
SETBP1	3032	1975	954	582	9335	5947	1723	1903
SETD1A	923	926	1150	1477	3894	3146	2777	5660
SETD1B	997	828	914	939	4308	2962	2019	3300
SETD2	2424	1782	2073	2339	6889	6416	4143	8217
SETD3	1224	1136	2501	2546	3410	3447	5411	10120
SETD4	354	233	372	362	1085	822	1053	1505
SETD5	2947	2460	3771	3994	9178	8955	7761	14044
SETD6	275	141	264	251	703	461	656	912
SETD7	2061	1546	6202	7339	5453	4389	10359	26321
SETD8	485	503	877	709	1625	1497	1979	2635
SETD9	154	109	94	58	385	321	185	173
SETDB1	1169	985	1260	1201	4242	3519	2862	4486
SETDB2	228	139	340	295	561	368	759	993
SETMAR	296	212	103	46	992	768	226	191
SETSIP	1	3	0	1	3	9	2	6
SETX	2598	3207	4899	5839	6888	10389	8787	21979
SEZ6	1855	1247	1547	318	8435	4147	3623	1286
SEZ6L	250	218	76	72	879	674	155	273
SEZ6L2	763	722	4965	3987	3807	2409	12818	14603
SF1	4023	4487	7172	6612	15418	13825	15374	25525
SF3A1	2892	2972	5554	5369	12141	10455	12611	23554
SF3A2	941	1039	1741	1442	4645	3172	4660	5688
SF3A3	2397	1622	6362	6643	7053	5820	12879	22922
SF3B1	8005	6486	9245	10815	22273	21827	18282	38831
SF3B2	6539	6105	8931	7609	26050	22065	22459	30662
SF3B3	5458	4607	5210	4766	18682	15847	11473	18236
SF3B4	1778	2151	2400	2143	6552	6222	5027	8036
SF3B5	1950	1765	3517	2978	7600	5749	8105	9469
SF3B6	1987	1465	3067	2863	4802	3882	5693	9529
SFI1	318	185	369	261	1267	773	983	928
SFMBT1	294	255	170	143	845	869	375	582
SFMBT2	447	428	319	282	1266	1378	597	1067
SFN	13	29	7	0	42	44	31	3
SFPQ	6336	6355	5120	4243	18667	20085	10719	16311
SFR1	217	202	88	25	404	410	152	89
SFRP1	1561	1141	537	430	4542	3239	1111	1649
SFRP2	366	315	313	93	1598	919	811	321
SFRP4	1422	2090	371	207	4532	6882	997	645
SFRP5	0	10	0	1	1	38	2	2
SFSWAP	861	582	857	936	2894	2353	1966	3300
SFT2D1	761	744	445	566	1754	2234	1125	2199
SFT2D2	231	178	225	120	598	581	239	371
SFT2D3	494	373	349	299	1250	936	823	1225
SFTA1P	8	10	17	1	22	18	30	0
SFTA2	0	0	0	0	0	0	0	0
SFTA3	75	37	42	37	227	134	96	104
SFTPA1	1	0	0	0	0	0	0	0
SFTPA2	0	0	2	0	3	3	3	8
SFTPB	3	3	1	0	4	5	1	3
SFTPC	1	1	0	0	7	8	1	4
SFTPD	6	8	27	10	25	15	73	35
SFXN1	1747	1197	2363	2138	4077	3297	4580	7614
SFXN2	44	14	151	97	143	63	333	302
SFXN3	1515	939	1971	1309	5296	2822	3660	4403
SFXN4	269	157	884	874	691	532	2440	3388
SFXN5	2541	3047	1060	750	9185	10549	2607	2850
SGCA	0	1	5	0	8	9	22	5
SGCB	5738	5145	2573	1930	12990	12963	5397	7598
SGCD	44	31	19	6	77	73	29	21
SGCE	1641	1188	1266	1123	3767	3274	2303	3806
SGCG	14	4	44	56	34	32	89	224
SGCZ	1	0	0	0	1	0	0	1
SGIP1	167	66	111	25	449	195	254	114
SGK1	453	280	160	45	1103	829	365	225
SGK2	1	0	1	2	12	6	13	11
SGK223	972	676	482	263	4893	2336	1219	962
SGK3	6	4	6	2	17	6	11	6
SGK494	42	20	45	53	111	66	105	146
SGMS1	470	629	503	593	1202	1535	954	2265
SGMS2	170	412	504	487	393	840	949	1894
SGOL1	89	71	24	13	163	150	38	48
SGOL1-AS1	1	0	1	0	0	1	0	1
SGOL2	465	341	94	86	567	684	222	314
SGPL1	4274	3933	3065	1930	13025	12446	6261	7138
SGPP1	388	466	374	375	982	817	758	1549
SGPP2	3	1276	15	244	23	3973	25	992
SGSH	967	753	586	483	4055	2294	1349	1646
SGSM1	32	17	31	15	148	71	62	70
SGSM2	2576	1959	1268	726	11198	7363	3756	2998
SGSM3	1205	879	1587	1217	4830	3142	4487	4627
SGTA	2282	2545	5578	4980	10457	8659	15328	20746
SGTB	844	760	1101	1208	1567	1728	1962	4062
SH2B1	1054	783	1202	990	4336	2882	3204	4318
SH2B2	95	110	44	61	437	415	166	241
SH2B3	452	1078	425	456	1547	3233	986	1786
SH2D1A	1	1	0	0	2	0	0	0
SH2D1B	0	0	0	0	0	2	0	0
SH2D2A	1	0	8	1	2	1	19	23
SH2D3A	4	9	13	8	21	22	16	21
SH2D3C	50	40	26	15	334	161	92	65
SH2D4A	16	5	272	330	46	24	603	1059
SH2D4B	2	0	0	0	4	2	2	4
SH2D5	17	29	100	41	77	69	238	136
SH2D6	4	5	2	1	15	6	9	0
SH2D7	9	9	7	2	37	25	15	15
SH3BGR	204	103	457	472	604	394	962	1856
SH3BGRL	4139	3709	1637	1241	7321	6945	3417	4523
SH3BGRL2	387	744	260	344	768	1889	547	1394
SH3BGRL3	3976	4159	4525	2328	16224	12271	10138	8886
SH3BP1	109	151	121	105	526	558	369	452
SH3BP2	1890	798	915	522	7137	2456	2009	1633
SH3BP4	3702	2316	1799	595	14531	7512	3689	2387
SH3BP5	308	352	271	118	1227	1265	498	427
SH3BP5-AS1	40	15	85	30	145	90	211	140
SH3BP5L	1482	1287	3468	3936	6130	4474	8197	15121
SH3D19	953	603	833	616	2457	1707	1554	2168
SH3D21	40	41	24	21	147	148	63	75
SH3GL1	2505	2864	2894	2266	11384	9605	7831	9271
SH3GL1P1	7	3	5	1	27	11	8	7
SH3GL1P2	0	0	0	0	5	4	0	2
SH3GL2	248	324	134	213	694	975	317	677
SH3GL3	17	22	19	17	43	47	49	76
SH3GLB1	3109	3734	3730	4082	7597	10003	8292	16570
SH3GLB2	886	761	548	272	3933	2660	1599	1086
SH3KBP1	599	557	619	453	1761	1788	1352	1734
SH3PXD2A	876	1333	482	479	2967	4418	848	1478
SH3PXD2A-AS1	0	1	0	0	0	2	0	0
SH3PXD2B	2968	3099	2333	1583	11182	10375	4377	5474
SH3RF1	751	696	443	204	2385	2242	901	843
SH3RF2	33	38	40	7	152	93	93	11
SH3RF3	405	251	136	74	1556	909	337	270
SH3RF3-AS1	42	50	15	8	213	108	33	34
SH3TC1	1	3	19	23	10	11	46	75
SH3TC2	77	28	60	23	299	73	135	51
SH3YL1	382	244	313	287	939	612	888	1117
SHANK1	41	30	46	65	149	129	99	280
SHANK2	60	37	212	131	219	136	390	503
SHANK2-AS1	0	0	0	0	0	0	0	0
SHANK2-AS3	0	0	0	0	0	0	0	0
SHANK3	207	238	384	326	882	784	830	1105
SHARPIN	775	745	1339	968	3808	2577	4120	4578
SHB	1111	3570	894	469	3971	10518	1926	1615
SHBG	16	8	12	14	69	45	37	50
SHC1	3489	4045	7709	5421	13266	13707	14487	18181
SHC2	887	788	681	459	4280	2808	2062	1885
SHC3	1294	929	761	812	3947	3154	1555	2860
SHC4	89	75	131	125	254	216	267	453
SHCBP1	353	268	277	179	1005	852	560	796
SHCBP1L	0	0	1	0	1	0	0	1
SHD	34	33	16	25	153	110	19	40
SHE	2	4	13	22	13	27	21	54
SHF	260	194	117	55	1232	721	311	261
SHFM1	1491	960	2213	1819	4669	3729	4879	6184
SHH	0	15	2	1	5	65	0	3
SHISA2	31	21	14	7	97	33	33	17
SHISA3	135	52	75	35	442	124	172	179
SHISA4	1141	727	872	479	4481	2485	2118	1982
SHISA5	6278	7891	4737	3127	25184	25384	11752	12315
SHISA6	56	57	28	19	233	172	36	61
SHISA7	28	35	49	38	131	105	83	124
SHISA8	0	1	2	0	5	1	1	0
SHISA9	851	262	576	60	2404	889	942	219
SHKBP1	1315	1162	808	375	5578	3871	1948	1258
SHMT1	346	196	145	45	1394	541	360	201
SHMT2	2127	1865	7848	10926	8112	6301	17717	46068
SHOC2	1436	1330	1761	1741	2700	3152	3470	7079
SHOX	0	0	0	0	0	0	0	0
SHOX2	2	4	19	9	4	10	46	43
SHPK	452	327	304	220	2278	1206	733	893
SHPRH	602	343	425	473	1597	1141	687	1709
SHQ1	321	282	798	880	930	1004	1883	3643
SHROOM1	115	60	227	230	461	232	576	1028
SHROOM2	246	149	66	48	859	483	142	189
SHROOM3	5199	2829	3288	624	20260	9285	6594	2201
SHROOM4	287	246	308	303	868	769	460	837
SI	0	0	0	0	0	0	0	0
SIAE	1031	846	636	465	3388	2638	1445	1804
SIAH1	187	241	210	138	384	386	417	576
SIAH2	608	674	1680	2001	1765	1893	3817	9324
SIAH3	48	33	25	16	151	88	50	49
SIDT1	3	7	3	3	5	22	6	6
SIDT2	1244	769	2431	1709	5211	2921	5872	6831
SIGIRR	160	150	254	101	838	487	657	383
SIGLEC1	0	0	67	28	5	3	176	110
SIGLEC10	4	2	0	0	8	10	4	1
SIGLEC11	0	0	0	0	0	0	0	0
SIGLEC12	0	0	0	0	0	0	0	0
SIGLEC14	0	0	0	0	0	0	0	0
SIGLEC15	1	0	1	0	3	1	4	0
SIGLEC16	2	5	3	9	11	7	10	14
SIGLEC17P	0	0	0	0	0	0	0	0
SIGLEC5	0	0	0	0	1	0	0	0
SIGLEC6	0	0	0	0	0	0	0	0
SIGLEC7	0	0	0	0	0	0	0	0
SIGLEC8	0	0	0	0	0	0	0	0
SIGLEC9	0	0	0	0	1	0	0	1
SIGLECL1	0	0	0	0	0	0	0	0
SIGMAR1	1905	1278	1637	909	7206	4435	3579	3257
SIK1	530	351	134	35	1720	1173	267	96
SIK2	1038	1291	1061	848	3438	3977	1831	3024
SIK3	1349	1192	1271	947	4745	4032	2453	3164
SIKE1	1175	974	2152	2536	2243	2313	4189	8880
SIL1	1146	923	1039	682	4292	3286	2902	2649
SIM1	0	0	0	0	0	2	0	0
SIM2	25	19	42	42	48	43	75	106
SIMC1	154	104	86	65	439	322	192	236
SIN3A	2371	2096	2479	2613	7960	7368	5226	10563
SIN3B	1436	1681	1959	1423	6301	5706	4343	5676
SIPA1	295	311	477	260	1450	1192	1361	1216
SIPA1L1	3156	1936	1934	1465	10267	6726	3689	5191
SIPA1L2	1324	862	1074	1162	4277	3048	2025	4188
SIPA1L3	609	636	1412	1587	2713	2166	2563	5526
SIRPA	1589	1164	807	226	5783	3532	1865	882
SIRPB1	82	53	38	22	258	195	71	59
SIRPB2	0	0	0	0	0	0	0	0
SIRPD	0	0	0	0	0	0	0	0
SIRPG	0	0	0	0	0	0	0	0
SIRT1	835	815	707	1051	1960	2316	1581	4323
SIRT2	2255	2205	2672	2844	9574	7135	7116	11645
SIRT3	723	395	823	598	2897	1460	2191	2472
SIRT4	73	41	70	72	188	78	148	263
SIRT5	313	184	458	327	924	574	1054	1159
SIRT6	371	446	478	397	1779	1434	1478	1628
SIRT7	306	296	594	464	1264	1016	1674	1998
SIT1	0	0	0	0	1	0	3	0
SIVA1	659	744	1624	1325	3460	2383	5062	6150
SIX1	10	23	7	4	40	81	9	20
SIX2	9	1	2	2	27	10	7	7
SIX3	391	313	219	133	1473	917	499	647
SIX3-AS1	60	25	47	35	167	98	90	75
SIX4	135	162	227	289	345	457	410	945
SIX5	565	455	1595	1423	2365	1475	4016	5379
SIX6	0	0	4	3	0	0	1	9
SKA1	152	112	30	9	314	304	59	62
SKA2	2234	1897	1121	648	3941	4087	2073	2090
SKA3	178	149	40	17	465	389	101	90
SKAP1	0	2	0	0	3	2	2	0
SKAP2	253	158	272	219	586	455	485	731
SKI	3159	2693	2453	2496	10556	7497	4841	7739
SKIDA1	327	188	165	162	745	398	289	452
SKIL	855	969	516	369	1619	1820	968	1396
SKINTL	0	1	0	2	0	2	0	5
SKIV2L	1412	1030	3709	3581	5758	3737	10521	13550
SKIV2L2	1969	1514	2328	2726	4167	4588	4955	10373
SKOR1	25	9	9	9	68	33	32	48
SKOR2	0	0	1	0	0	0	0	1
SKP1	8651	6662	8074	7272	20310	19334	18623	28630
SKP1P2	3	0	2	1	10	9	13	10
SKP2	568	341	220	151	1542	963	490	626
SLA	58	48	57	36	232	193	113	104
SLA2	1	1	0	0	1	0	1	0
SLAIN1	1682	1124	593	466	4588	2820	1386	1899
SLAIN2	1419	1735	1780	1671	3700	4287	3175	6616
SLAMF1	0	0	0	0	0	0	0	0
SLAMF6	0	0	0	0	0	0	0	0
SLAMF7	0	1	0	0	0	6	1	0
SLAMF8	0	6	0	1	4	15	1	9
SLAMF9	0	1	2	1	7	5	7	1
SLBP	1243	958	1269	1404	3592	2801	2756	4918
SLC10A1	0	0	1	0	0	0	0	0
SLC10A2	0	0	0	0	1	0	0	0
SLC10A3	410	346	2005	1441	1764	1081	4558	6006
SLC10A4	581	586	174	298	2000	1383	452	1360
SLC10A5	6	5	4	3	4	3	8	12
SLC10A6	0	2	2	1	1	4	3	2
SLC10A7	157	146	409	576	297	304	707	1894
